iter	Passed	Remaining
3216	168950	41121
3217	169006	41070
3218	169064	41018
3219	169118	40966
3220	169173	40914
3221	169230	40863
3222	169283	40810
3223	169340	40759
3224	169394	40707
3225	169449	40655
3226	169506	40603
3227	169563	40552
3228	169617	40500
3229	169670	40447
3230	169722	40395
3231	169776	40342
3232	169829	40290
3233	169882	40238
3234	169938	40186
3235	169992	40134
3236	170046	40081
3237	170100	40029
3238	170152	39977
3239	170206	39924
3240	170260	39872
3241	170314	39820
3242	170369	39768
3243	170423	39716
3244	170478	39664
3245	170531	39611
3246	170584	39559
3247	170637	39507
3248	170687	39454
3249	170740	39401
3250	170793	39349
3251	170845	39296
3252	170898	39244
3253	170951	39191
3254	171004	39139
3255	171056	39086
3256	171111	39034
3257	171165	38982
3258	171220	38930
3259	171274	38878
3260	171328	38826
3261	171382	38773
3262	171436	38721
3263	171490	38669
3264	171546	38617
3265	171603	38566
3266	171657	38513
3267	171712	38461
3268	171766	38409
3269	171820	38357
3270	171876	38305
3271	171932	38254
3272	171988	38202
3273	172044	38150
3274	172098	38098
3275	172152	38045
3276	172206	37993
3277	172262	37941
3278	172317	37889
3279	172371	37837
3280	172425	37785
3281	172479	37733
3282	172537	37681
3283	172593	37629
3284	172648	37577
3285	172702	37525
3286	172756	37473
3287	172810	37421
3288	172866	37369
3289	172918	37316
3290	172975	37265
3291	173028	37212
3292	173082	37160
3293	173138	37108
3294	173192	37056
3295	173246	37004
3296	173299	36951
3297	173353	36899
3298	173408	36847
3299	173462	36795
3300	173517	36743
3301	173573	36691
3302	173629	36639
3303	173681	36586
3304	173733	36534
3305	173786	36481
3306	173840	36429
3307	173895	36377
3308	173952	36325
3309	174006	36273
3310	174060	36220
3311	174113	36168
3312	174169	36116
3313	174223	36064
3314	174276	36011
3315	174331	35959
3316	174388	35908
3317	174442	35855
3318	174495	35803
3319	174550	35751
3320	174603	35698
3321	174657	35646
3322	174713	35594
3323	174769	35542
3324	174825	35490
3325	174879	35438
3326	174936	35386
3327	174990	35334
3328	175046	35282
3329	175102	35230
3330	175158	35178
3331	175213	35126
3332	175271	35075
3333	175327	35023
3334	175379	34970
3335	175435	34918
3336	175486	34865
3337	175540	34813
3338	175597	34761
3339	175649	34709
3340	175703	34656
3341	175755	34604
3342	175809	34551
3343	175863	34499
3344	175918	34447
3345	175971	34394
3346	176025	34342
3347	176081	34290
3348	176136	34238
3349	176189	34185
3350	176240	34133
3351	176294	34080
3352	176348	34028
3353	176405	33976
3354	176461	33924
3355	176514	33872
3356	176568	33819
3357	176620	33767
3358	176674	33714
3359	176727	33662
3360	176779	33609
3361	176830	33556
3362	176884	33504
3363	176937	33452
3364	176994	33400
3365	177049	33348
3366	177103	33295
3367	177158	33243
3368	177212	33191
3369	177268	33139
3370	177324	33087
3371	177380	33035
3372	177435	32983
3373	177488	32930
3374	177545	32878
3375	177601	32826
3376	177656	32774
3377	177712	32722
3378	177765	32670
3379	177820	32617
3380	177875	32565
3381	177929	32513
3382	177984	32461
3383	178038	32408
3384	178091	32356
3385	178146	32304
3386	178200	32251
3387	178254	32199
3388	178310	32147
3389	178365	32095
3390	178418	32042
3391	178472	31990
3392	178527	31938
3393	178584	31886
3394	178639	31834
3395	178693	31781
3396	178750	31729
3397	178804	31677
3398	178858	31625
3399	178912	31572
3400	178966	31520
3401	179017	31467
3402	179071	31415
3403	179127	31363
3404	179180	31310
3405	179236	31258
3406	179289	31205
3407	179344	31153
3408	179399	31101
3409	179452	31048
3410	179506	30996
3411	179561	30944
3412	179617	30892
3413	179672	30840
3414	179727	30787
3415	179779	30735
3416	179834	30682
3417	179885	30630
3418	179940	30577
3419	179993	30525
3420	180049	30473
3421	180103	30420
3422	180157	30368
3423	180212	30316
3424	180267	30263
3425	180322	30211
3426	180377	30159
3427	180429	30106
3428	180482	30054
3429	180537	30001
3430	180591	29949
3431	180646	29897
3432	180700	29844
3433	180756	29792
3434	180811	29740
3435	180865	29687
3436	180919	29635
3437	180973	29583
3438	181027	29530
3439	181084	29478
3440	181140	29426
3441	181197	29374
3442	181250	29322
3443	181301	29269
3444	181353	29216
3445	181407	29164
3446	181461	29111
3447	181517	29059
3448	181571	29007
3449	181626	28954
3450	181682	28902
3451	181735	28850
3452	181789	28797
3453	181844	28745
3454	181898	28693
3455	181955	28641
3456	182010	28588
3457	182061	28535
3458	182116	28483
3459	182173	28431
3460	182229	28379
3461	182285	28327
3462	182338	28274
3463	182391	28222
3464	182445	28169
3465	182503	28117
3466	182557	28065
3467	182610	28012
3468	182666	27960
3469	182719	27908
3470	182774	27855
3471	182829	27803
3472	182880	27750
3473	182936	27698
3474	182988	27645
3475	183040	27592
3476	183096	27540
3477	183149	27488
3478	183204	27435
3479	183264	27384
3480	183315	27331
3481	183368	27278
3482	183422	27226
3483	183477	27174
3484	183532	27121
3485	183584	27068
3486	183635	27016
3487	183688	26963
3488	183741	26910
3489	183797	26858
3490	183851	26806
3491	183904	26753
3492	183960	26701
3493	184015	26649
3494	184070	26596
3495	184121	26543
3496	184174	26491
3497	184227	26438
3498	184281	26386
3499	184334	26333
3500	184391	26281
3501	184446	26229
3502	184500	26176
3503	184552	26123
3504	184608	26071
3505	184663	26019
3506	184714	25966
3507	184768	25913
3508	184825	25861
3509	184879	25809
3510	184929	25756
3511	184982	25703
3512	185033	25650
3513	185088	25598
3514	185142	25546
3515	185198	25493
3516	185257	25441
3517	185315	25390
3518	185376	25338
3519	185433	25286
3520	185492	25234
3521	185551	25182
3522	185605	25130
3523	185660	25077
3524	185714	25025
3525	185769	24973
3526	185825	24920
3527	185879	24868
3528	185935	24815
3529	185991	24763
3530	186047	24711
3531	186102	24659
3532	186157	24606
3533	186214	24554
3534	186268	24502
3535	186321	24449
3536	186377	24397
3537	186431	24344
3538	186486	24292
3539	186538	24239
3540	186591	24186
3541	186646	24134
3542	186701	24082
3543	186756	24029
3544	186811	23977
3545	186866	23924
3546	186920	23872
3547	186977	23820
3548	187031	23767
3549	187084	23714
3550	187138	23662
3551	187192	23609
3552	187246	23557
3553	187299	23504
3554	187349	23451
3555	187400	23398
3556	187455	23346
3557	187512	23294
3558	187565	23241
3559	187620	23189
3560	187673	23136
3561	187728	23084
3562	187784	23031
3563	187835	22978
3564	187889	22926
3565	187944	22873
3566	187998	22821
3567	188051	22768
3568	188105	22716
3569	188157	22663
3570	188211	22610
3571	188265	22558
3572	188319	22505
3573	188371	22452
3574	188428	22400
3575	188482	22348
3576	188536	22295
3577	188588	22242
3578	188645	22190
3579	188699	22137
3580	188757	22085
3581	188811	22033
3582	188866	21980
3583	188921	21928
3584	188976	21875
3585	189030	21823
3586	189082	21770
3587	189138	21718
3588	189190	21665
3589	189245	21612
3590	189299	21560
3591	189350	21507
3592	189405	21455
3593	189460	21402
3594	189514	21350
3595	189568	21297
3596	189621	21244
3597	189674	21192
3598	189728	21139
3599	189784	21087
3600	189837	21034
3601	189894	20982
3602	189947	20929
3603	189999	20876
3604	190054	20824
3605	190112	20772
3606	190166	20719
3607	190219	20666
3608	190271	20614
3609	190326	20561
3610	190378	20508
3611	190432	20456
3612	190485	20403
3613	190541	20351
3614	190594	20298
3615	190648	20245
3616	190702	20193
3617	190755	20140
3618	190811	20088
3619	190866	20035
3620	190922	19983
3621	190976	19930
3622	191030	19878
3623	191081	19825
3624	191139	19773
3625	191193	19720
3626	191247	19667
3627	191302	19615
3628	191360	19563
3629	191417	19510
3630	191468	19457
3631	191522	19405
3632	191576	19352
3633	191631	19300
3634	191684	19247
3635	191742	19195
3636	191793	19142
3637	191846	19089
3638	191898	19036
3639	191951	18984
3640	192006	18931
3641	192063	18879
3642	192119	18827
3643	192173	18774
3644	192224	18721
3645	192279	18668
3646	192335	18616
3647	192391	18564
3648	192446	18511
3649	192500	18458
3650	192555	18406
3651	192610	18353
3652	192666	18301
3653	192721	18248
3654	192778	18196
3655	192831	18143
3656	192885	18091
3657	192939	18038
3658	192994	17986
3659	193052	17933
3660	193105	17881
3661	193162	17828
3662	193216	17776
3663	193271	17723
3664	193325	17670
3665	193379	17618
3666	193434	17565
3667	193489	17513
3668	193541	17460
3669	193592	17407
3670	193644	17354
3671	193699	17302
3672	193752	17249
3673	193806	17196
3674	193856	17143
3675	193909	17091
3676	193964	17038
3677	194019	16985
3678	194075	16933
3679	194129	16880
3680	194184	16828
3681	194238	16775
3682	194292	16722
3683	194345	16670
3684	194397	16617
3685	194450	16564
3686	194506	16512
3687	194559	16459
3688	194611	16406
3689	194665	16353
3690	194719	16301
3691	194774	16248
3692	194827	16196
3693	194882	16143
3694	194937	16090
3695	194993	16038
3696	195049	15985
3697	195106	15933
3698	195161	15880
3699	195217	15828
3700	195271	15775
3701	195324	15723
3702	195377	15670
3703	195430	15617
3704	195490	15565
3705	195545	15512
3706	195602	15460
3707	195654	15407
3708	195705	15354
3709	195760	15302
3710	195818	15249
3711	195870	15196
3712	195924	15144
3713	195980	15091
3714	196031	15038
3715	196113	14988
3716	196167	14935
3717	196222	14882
3718	196274	14830
3719	196326	14777
3720	196380	14724
3721	196436	14672
3722	196491	14619
3723	196547	14566
3724	196601	14514
3725	196655	14461
3726	196708	14408
3727	196761	14355
3728	196814	14303
3729	196867	14250
3730	196922	14197
3731	196979	14145
3732	197034	14092
3733	197088	14040
3734	197143	13987
3735	197199	13934
3736	197253	13882
3737	197310	13829
3738	197365	13777
3739	197419	13724
3740	197471	13671
3741	197527	13618
3742	197585	13566
3743	197639	13513
3744	197693	13461
3745	197750	13408
3746	197803	13355
3747	197859	13303
3748	197913	13250
3749	197968	13197
3750	198019	13144
3751	198071	13092
3752	198127	13039
3753	198180	12986
3754	198237	12934
3755	198290	12881
3756	198343	12828
3757	198400	12776
3758	198455	12723
3759	198509	12670
3760	198562	12618
3761	198613	12565
3762	198666	12512
3763	198721	12459
3764	198774	12406
3765	198826	12354
3766	198879	12301
3767	198932	12248
3768	198987	12195
3769	199040	12143
3770	199094	12090
3771	199151	12037
3772	199206	11985
3773	199262	11932
3774	199316	11879
3775	199370	11827
3776	199425	11774
3777	199479	11721
3778	199532	11668
3779	199588	11616
3780	199644	11563
3781	199697	11510
3782	199749	11457
3783	199801	11405
3784	199856	11352
3785	199910	11299
3786	199964	11247
3787	200021	11194
3788	200075	11141
3789	200132	11089
3790	200185	11036
3791	200239	10983
3792	200294	10930
3793	200348	10878
3794	200401	10825
3795	200456	10772
3796	200511	10719
3797	200565	10667
3798	200620	10614
3799	200674	10561
3800	200729	10509
3801	200784	10456
3802	200840	10403
3803	200895	10351
3804	200951	10298
3805	201002	10245
3806	201053	10192
3807	201107	10139
3808	201162	10087
3809	201219	10034
3810	201273	9981
3811	201326	9929
3812	201382	9876
3813	201437	9823
3814	201492	9770
3815	201546	9718
3816	201603	9665
3817	201658	9612
3818	201712	9560
3819	201768	9507
3820	201823	9454
3821	201880	9402
3822	201936	9349
3823	201992	9296
3824	202048	9244
3825	202101	9191
3826	202157	9138
3827	202211	9085
3828	202269	9033
3829	202323	8980
3830	202379	8927
3831	202435	8875
3832	202490	8822
3833	202547	8769
3834	202602	8716
3835	202655	8664
3836	202707	8611
3837	202760	8558
3838	202815	8505
3839	202868	8452
3840	202922	8400
3841	202977	8347
3842	203032	8294
3843	203089	8241
3844	203142	8189
3845	203198	8136
3846	203251	8083
3847	203306	8030
3848	203360	7978
3849	203416	7925
3850	203469	7872
3851	203522	7819
3852	203576	7766
3853	203632	7714
3854	203686	7661
3855	203737	7608
3856	203789	7555
3857	203842	7502
3858	203897	7449
3859	203949	7397
3860	204004	7344
3861	204059	7291
3862	204113	7238
3863	204169	7186
3864	204224	7133
3865	204280	7080
3866	204334	7027
3867	204388	6974
3868	204443	6922
3869	204497	6869
3870	204552	6816
3871	204605	6763
3872	204658	6710
3873	204713	6658
3874	204770	6605
3875	204823	6552
3876	204879	6499
3877	204936	6447
3878	204989	6394
3879	205045	6341
3880	205099	6288
3881	205154	6236
3882	205212	6183
3883	205268	6130
3884	205323	6077
3885	205378	6025
3886	205432	5972
3887	205486	5919
3888	205541	5866
3889	205594	5813
3890	205650	5760
3891	205704	5708
3892	205758	5655
3893	205812	5602
3894	205867	5549
3895	205921	5496
3896	205976	5444
3897	206032	5391
3898	206086	5338
3899	206140	5285
3900	206192	5232
3901	206246	5179
3902	206299	5127
3903	206354	5074
3904	206408	5021
3905	206462	4968
3906	206518	4915
3907	206573	4863
3908	206627	4810
3909	206680	4757
3910	206735	4704
3911	206790	4651
3912	206847	4598
3913	206900	4546
3914	206954	4493
3915	207010	4440
3916	207064	4387
3917	207117	4334
3918	207173	4281
3919	207228	4229
3920	207282	4176
3921	207335	4123
3922	207385	4070
3923	207439	4017
3924	207491	3964
3925	207543	3911
3926	207595	3859
3927	207649	3806
3928	207704	3753
3929	207754	3700
3930	207803	3647
3931	207859	3594
3932	207912	3541
3933	207969	3489
3934	208026	3436
3935	208080	3383
3936	208136	3330
3937	208191	3277
3938	208244	3224
3939	208299	3172
3940	208355	3119
3941	208408	3066
3942	208468	3013
3943	208525	2960
3944	208578	2907
3945	208633	2855
3946	208688	2802
3947	208740	2749
3948	208793	2696
3949	208846	2643
3950	208898	2590
3951	208954	2537
3952	209007	2485
3953	209062	2432
3954	209115	2379
3955	209171	2326
3956	209226	2273
3957	209280	2220
3958	209334	2167
3959	209388	2115
3960	209440	2062
3961	209493	2009
3962	209547	1956
3963	209604	1903
3964	209659	1850
3965	209711	1797
3966	209767	1744
3967	209820	1692
3968	209875	1639
3969	209927	1586
3970	209982	1533
3971	210036	1480
3972	210090	1427
3973	210143	1374
3974	210198	1322
3975	210251	1269
3976	210306	1216
3977	210358	1163
3978	210412	1110
3979	210463	1057
3980	210516	1004
3981	210566	951
3982	210621	898
3983	210673	846
3984	210725	793
3985	210780	740
3986	210834	687
3987	210891	634
3988	210943	581
3989	210998	528
3990	211055	475
3991	211109	423
3992	211165	370
3993	211221	317
3994	211276	264
3995	211328	211
3996	211385	158
3997	211438	105
3998	211496	52
3999	211550	0
